/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:54:32 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MODIS-Aqua          
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2019-06-12 19:30:40 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MODIS-Aqua Range    , In situ Range       
!  chlor_a      , 621 ,   1.21925 , NaN                   ,                   1.63586 , 0.100876 - 99.17241 , 0.065000 - 58.09900 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_chlor_a,insitu_chlor_a_type,insitu_chlor_a,aqua_rrs412,aqua_rrs443,aqua_rrs469,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs645,aqua_rrs667,aqua_rrs678
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
490089,37.58847000,-76.16216000,2015-10-20 19:57:00,cbp06,A2015293183000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_490089_B5.tgz,0.00000000,25,-5110,53.67,30.81,0.044,3.688,7.61055800,chl,4.69920000,0.00087300,0.00138800,0.00213900,0.00254700,0.00392600,0.00408400,0.00390400,0.00169900,0.00135100,0.00143600
490191,37.68346000,-75.98966000,2015-10-21 17:39:00,cbp06,A2015294173500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_490191_B5.tgz,0.00000000,25,-128,49.76,53.46,0.095,3.341,5.83777900,chl,3.20400000,0.00221100,0.00257000,0.00334600,0.00387900,0.00587500,0.00598100,0.00575500,0.00249200,0.00184400,0.00182400
490197,37.58124000,-76.05799000,2015-10-21 18:23:00,cbp06,A2015294173500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_490197_B5.tgz,0.00000000,25,-2771,49.62,53.94,0.050,2.932,6.09736000,chl,3.73800000,0.00119400,0.00173600,0.00213900,0.00266000,0.00389300,0.00399100,0.00387100,0.00147700,0.00107000,0.00108900
490203,37.23653000,-76.20799000,2015-10-21 20:11:00,cbp06,A2015294173500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_490203_B5.tgz,0.00000000,25,-9254,49.29,54.80,0.034,2.202,4.60297800,chl,4.16520000,0.00225100,0.00278000,0.00343600,0.00412200,0.00576500,0.00570300,0.00544500,0.00261500,0.00202900,0.00196600
490431,37.48680000,-76.15633000,2015-11-16 15:24:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490431_B5.tgz,0.00000000,25,10162,59.65,2.74,0.037,0.770,5.06348300,chl,5.12640000,0.00154800,0.00182700,0.00249200,0.00272700,0.00377600,0.00389300,0.00376400,0.00145500,0.00120500,0.00129600
490437,37.91011000,-76.17137000,2015-11-16 15:45:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490437_B5.tgz,0.00000000,25,8909,60.04,1.82,0.045,1.004,6.50063000,chl,5.87400000,0.00117500,0.00127500,0.00183200,0.00187800,0.00276900,0.00286700,0.00281900,0.00126100,0.00102200,0.00118400
490467,38.13705000,-76.22787000,2015-11-16 17:00:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490467_B5.tgz,0.00000000,25,4412,60.23,1.85,0.051,0.982,9.45501600,chl,9.61200000,0.00067800,0.00064300,0.00107000,0.00116700,0.00197700,0.00198300,0.00192800,0.00102900,0.00083600,0.00117400
490479,37.58847000,-76.16216000,2015-11-16 17:41:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490479_B5.tgz,0.00000000,25,1943,59.74,2.56,0.083,0.816,5.49411600,chl,3.31080000,0.00151700,0.00166600,0.00231300,0.00240600,0.00337500,0.00357300,0.00343200,0.00142300,0.00116500,0.00129300
490485,38.31870000,-76.29215000,2015-11-16 18:04:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490485_B5.tgz,0.00000000,25,576,60.38,1.93,0.048,0.951,15.57544200,chl,9.61200000,0.00038300,0.00047400,0.00102200,0.00108500,0.00197000,0.00204000,0.00202900,0.00102700,0.00084900,0.00115300
490491,37.69180000,-76.18967000,2015-11-16 18:35:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490491_B5.tgz,0.00000000,25,-1294,59.83,2.46,0.067,0.849,5.41671000,chl,5.01960000,0.00128300,0.00144500,0.00197400,0.00219600,0.00305100,0.00310900,0.00308000,0.00127600,0.00105600,0.00118700
490515,37.80013000,-76.17466000,2015-11-16 20:14:00,cbp06,A2015320181000.L2_LAC.R0000028717_39N_36N_76W_76W.hdf_OCVAL.nc_4551_490515_B5.tgz,0.00000000,25,-7233,59.94,2.08,0.029,0.932,6.03010800,chl,4.27200000,0.00119800,0.00133100,0.00195600,0.00201300,0.00294600,0.00302300,0.00293800,0.00125800,0.00102100,0.00116800
490767,38.55630000,-76.41470000,2015-11-25 15:52:00,cbp06,A2015329180500.L2_LAC.R0000028717_39N_38N_76W_76W.hdf_OCVAL.nc_4551_490767_B5.tgz,0.00000000,25,8132,61.88,13.74,0.130,2.093,12.77405600,chl,8.08600000,0.00080000,0.00070700,0.00129000,0.00151600,0.00262700,0.00286000,0.00283900,0.00141000,0.00116500,0.00147300
490773,39.15191000,-76.39115000,2015-11-25 16:00:00,cbp06,A2015329180500.L2_LAC.R0000028717_39N_38N_76W_76W.hdf_OCVAL.nc_4551_490773_B5.tgz,0.00000000,25,7661,62.47,12.05,0.109,1.586,8.99470700,chl,11.32100000,0.00235800,0.00289600,0.00363600,0.00398700,0.00612100,0.00675500,0.00667400,0.00430900,0.00344200,0.00342700
490905,37.23653000,-76.20799000,2015-12-15 16:53:00,cbp06,A2015349174000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_490905_B5.tgz,0.00000000,25,2987,61.34,49.52,0.048,3.355,3.99694900,chl,3.84480000,0.00287600,0.00336700,0.00404700,0.00481000,0.00625800,0.00635000,0.00610600,0.00285300,0.00223200,0.00222100
490935,37.48680000,-76.15633000,2015-12-15 18:47:00,cbp06,A2015349174000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_490935_B5.tgz,0.00000000,25,-3849,61.61,48.81,0.029,3.939,4.99234100,chl,3.31080000,0.00157200,0.00165400,0.00195400,0.00235000,0.00328500,0.00336800,0.00327100,0.00120700,0.00095200,0.00098200
491025,37.77513000,-75.97466000,2015-12-16 15:52:00,cbp06,A2015350182500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_491025_B5.tgz,0.00000000,25,9222,64.36,22.31,0.059,1.797,5.45342300,chl,2.77680000,0.00269500,0.00315500,0.00427800,0.00493500,0.00699600,0.00732600,0.00709300,0.00288000,0.00232700,0.00231300
491061,37.68346000,-75.98966000,2015-12-16 18:50:00,cbp06,A2015350182500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_491061_B5.tgz,0.00000000,25,-1459,64.27,22.03,0.075,1.833,6.66509900,chl,4.59240000,0.00180600,0.00203900,0.00282700,0.00308000,0.00430700,0.00460300,0.00453900,0.00195700,0.00151900,0.00164100
491067,37.58124000,-76.05799000,2015-12-16 19:37:00,cbp06,A2015350182500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_491067_B5.tgz,0.00000000,25,-4281,64.16,21.40,0.053,1.845,9.04340900,chl,6.72840000,0.00183200,0.00187700,0.00256000,0.00282400,0.00427000,0.00475300,0.00484100,0.00228200,0.00175700,0.00192700
491157,37.69180000,-76.18967000,2016-01-13 17:33:00,cbp06,A2016013185000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_491157_B5.tgz,0.00000000,25,4640,63.42,52.81,0.092,4.878,13.10127900,chl,5.44680000,0.00091000,0.00112600,0.00136900,0.00214800,0.00354400,0.00399600,0.00404900,0.00176000,0.00130600,0.00139800
491169,37.80013000,-76.17466000,2016-01-13 19:05:00,cbp06,A2016013185000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_491169_B5.tgz,0.00000000,25,-879,63.51,52.91,0.097,5.037,12.98374800,chl,4.69920000,0.00080900,0.00111200,0.00153600,0.00219800,0.00368600,0.00406700,0.00413700,0.00173400,0.00122900,0.00133100
491175,37.77513000,-75.97466000,2016-01-13 20:12:00,cbp06,A2016013185000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_491175_B5.tgz,0.00000000,25,-4899,63.55,53.51,0.150,5.389,7.66816900,chl,5.76720000,0.00237300,0.00360200,0.00460500,0.00592500,0.00891800,0.00950700,0.00921600,0.00463100,0.00359100,0.00332700
491187,37.58847000,-76.16216000,2016-01-14 18:17:00,cbp06,A2016014175500.L2_LAC.R0000028717_4551_491187.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-1310,59.70,34.18,0.097,5.090,6.20153400,chl,5.23320000,0.00175500,0.00198400,0.00266600,0.00302700,0.00434900,0.00456700,0.00447300,0.00184300,0.00137800,0.00140300
491409,37.48680000,-76.15633000,2016-02-17 19:21:00,cbp06,A2016048174000.L2_LAC.R0000028717_37N_36N_76W_75W.hdf_OCVAL.nc_4551_491409_B5.tgz,0.00000000,25,-5878,49.81,48.82,0.045,1.719,4.51663100,chl,5.93333000,0.00456600,0.00475400,0.00521200,0.00583500,0.00750700,0.00804300,0.00798200,0.00370100,0.00266500,0.00250300
1219,42.23780000,-70.59480000,2002-10-01 16:34:00,ct020927,A2002274173500.L2_LAC.R0000018852_42N_42N_70W_70W.hdf_OCVAL.nc_ct020927_1219_B5.tgz,0.00000000,25,3708,47.80,17.72,0.084,5.613,3.39288100,chl,3.14499998,0.00112000,0.00103600,0.00160000,0.00165700,0.00201200,0.00199600,0.00203100,0.00026700,0.00031900,0.00046600
1223,42.24230000,-70.56430000,2002-10-06 18:50:00,ct020927,A2002279175000.L2_LAC.R0000018852_42N_42N_70W_70W.hdf_OCVAL.nc_ct020927_1223_B5.tgz,0.00000000,25,-3351,51.18,15.23,0.035,4.994,2.26574400,chl,1.61000001,0.00151200,0.00148300,0.00216200,0.00235300,0.00263300,0.00257700,0.00243000,0.00050600,0.00040800,0.00049200
294744,40.09690000,-71.75870000,2009-08-18 15:30:00,cv1,A2009230182000.L2_LAC.R0000018853_40N_39N_72W_71W.hdf_OCVAL.nc_cv1_294744_B5.tgz,0.00000000,25,10412,34.01,40.85,0.017,5.262,0.28820000,chl_a,0.62400001,0.00417100,0.00414900,0.00405400,0.00362100,0.00234400,0.00178200,0.00157200,0.00018300,0.00021600,0.00019800
294754,37.09500000,-75.58000000,2009-08-21 20:27:00,cv1,A2009233185000.L2_LAC.R0000018853_37N_36N_75W_75W.hdf_OCVAL.nc_cv1_294754_B5.tgz,0.00000000,25,-5609,34.99,54.48,0.101,5.966,2.04481000,chl_a,0.20999999,0.00195800,0.00187600,0.00199100,0.00202400,0.00227700,0.00209700,0.00206200,0.00043900,0.00041200,0.00053400
294771,41.68660000,-66.44190000,2009-08-26 16:27:00,cv1,A2009238173000.L2_LAC.R0000018853_41N_41N_66W_65W.hdf_OCVAL.nc_cv1_294771_B5.tgz,0.00000000,25,4062,34.80,1.11,0.036,7.627,1.72156100,chl_a,2.73499990,0.00296500,0.00288400,0.00314900,0.00297000,0.00323700,0.00300100,0.00280900,0.00072600,0.00070300,0.00087600
294772,41.79300000,-66.11020000,2009-08-26 18:39:00,cv1,A2009238173000.L2_LAC.R0000018853_41N_41N_66W_65W.hdf_OCVAL.nc_cv1_294772_B5.tgz,0.00000000,25,-3856,35.01,1.65,0.029,7.706,1.47426600,chl_a,0.16000000,0.00302900,0.00292500,0.00311600,0.00292100,0.00303300,0.00274300,0.00253600,0.00058500,0.00062100,0.00076300
294777,41.99500000,-66.79730000,2009-08-27 17:33:00,cv1,A2009239181500.L2_LAC.R0000018853_42N_41N_66W_66W.hdf_OCVAL.nc_cv1_294777_B5.tgz,0.00000000,25,2687,40.11,55.58,0.018,4.304,1.46506100,chl_a,1.34800005,0.00223700,0.00239900,0.00257600,0.00261300,0.00266000,0.00247500,0.00233000,0.00061100,0.00043600,0.00051400
294782,39.97570000,-72.51070000,2009-08-18 20:09:00,cv1,A2009230182000.L2_LAC.R0000018853_40N_39N_72W_71W.hdf_OCVAL.nc_cv1_294782_B5.tgz,0.00000000,25,-6330,33.51,36.92,0.016,4.996,0.27179700,chl_a,0.14000000,0.00439900,0.00435000,0.00430700,0.00382000,0.00230700,0.00181400,0.00157200,0.00021400,0.00022000,0.00020500
294129,41.01800000,-71.08170000,2009-11-03 17:44:00,cv2,A2009307175000.L2_LAC.R0000018854_41N_40N_71W_70W.hdf_OCVAL.nc_cv2_294129_B5.tgz,0.00000000,25,508,59.60,2.55,0.030,4.848,1.46549800,chl_a,2.37400007,0.00273500,0.00265100,0.00324600,0.00314300,0.00314900,0.00292300,0.00274300,0.00074200,0.00066200,0.00075400
294132,40.05130000,-71.27420000,2009-11-04 18:24:00,cv2,A2009308183500.L2_LAC.R0000018854_40N_40N_71W_70W.hdf_OCVAL.nc_cv2_294132_B5.tgz,0.00000000,25,668,62.93,55.11,0.063,4.322,1.08131900,chl_a,1.96000004,0.00184700,0.00194200,0.00200000,0.00224600,0.00201100,0.00182900,0.00174300,0.00039000,0.00035300,0.00049000
294138,37.44000000,-75.45310000,2009-11-06 17:05:00,cv2,A2009310182000.L2_LAC.R0000018854_37N_37N_75W_75W.hdf_OCVAL.nc_cv2_294138_B5.tgz,0.00000000,25,4633,58.25,14.47,0.115,7.909,2.25712700,chl_a,1.95799994,0.00411000,0.00546100,0.00719400,0.00807400,0.00905800,0.00890100,0.00845200,0.00311700,0.00241300,0.00247300
294139,37.06750000,-75.71490000,2009-11-06 20:09:00,cv2,A2009310182000.L2_LAC.R0000018854_37N_37N_75W_75W.hdf_OCVAL.nc_cv2_294139_B5.tgz,0.00000000,25,-6412,57.82,11.75,0.016,7.911,3.03219500,chl_a,1.83500004,0.00609200,0.00804500,0.01054300,0.01175400,0.01401200,0.01419700,0.01357500,0.00716900,0.00598700,0.00579800
294145,38.89430000,-73.32480000,2009-11-08 18:31:00,cv2,A2009312181000.L2_LAC.R0000018854_39N_38N_73W_73W.hdf_OCVAL.nc_cv2_294145_B5.tgz,0.00000000,25,-1245,59.78,10.30,0.029,3.518,0.89945200,chl_a,2.41199994,0.00262500,0.00226300,0.00230100,0.00215100,0.00192500,0.00170300,0.00156600,0.00033200,0.00036800,0.00052700
294148,40.64470000,-71.60630000,2009-11-09 18:49:00,cv2,A2009313171500.L2_LAC.R0000018854_40N_40N_72W_71W.hdf_OCVAL.nc_cv2_294148_B5.tgz,0.00000000,25,-5601,58.63,54.91,0.053,3.583,0.96288400,chl_a,5.46400023,0.00355500,0.00252300,0.00221900,0.00227100,0.00213100,0.00196300,0.00186900,0.00039500,0.00049700,0.00064800
294160,42.41540000,-67.01070000,2009-11-18 15:59:00,cv2,A2009322170500.L2_LAC.R0000018854_42N_42N_67W_67W.hdf_OCVAL.nc_cv2_294160_B5.tgz,0.00000000,25,4237,63.15,40.55,0.029,3.483,1.02742400,chl_a,1.85599995,0.00294600,0.00210500,0.00223800,0.00218300,0.00196100,0.00175900,0.00158600,0.00039600,0.00038600,0.00043800
294161,42.05950000,-67.04250000,2009-11-18 19:14:00,cv2,A2009322170500.L2_LAC.R0000018854_42N_42N_67W_67W.hdf_OCVAL.nc_cv2_294161_B5.tgz,0.00000000,25,-7469,62.79,41.42,0.025,2.333,1.38514000,chl_a,1.73099995,0.00321500,0.00282600,0.00336600,0.00365400,0.00359300,0.00339700,0.00315000,0.00084300,0.00071000,0.00076900
294165,42.74420000,-69.57910000,2009-11-19 17:00:00,cv2,A2009323175000.L2_LAC.R0000018854_43N_42N_69W_69W.hdf_OCVAL.nc_cv2_294165_B5.tgz,0.00000000,25,3155,65.62,11.94,0.031,3.077,1.32846900,chl_a,1.97700000,0.00232800,0.00206000,0.00234400,0.00209300,0.00204100,0.00189300,0.00178800,0.00039200,0.00044100,0.00055500
294167,40.93670000,-70.81330000,2009-11-03 19:11:00,cv2,A2009307175000.L2_LAC.R0000018854_41N_40N_71W_70W.hdf_OCVAL.nc_cv2_294167_B5.tgz,0.00000000,25,-4715,59.61,0.84,0.041,4.481,1.33797800,chl_a,1.78499997,0.00264900,0.00271900,0.00335700,0.00332100,0.00324100,0.00297200,0.00279700,0.00073200,0.00061600,0.00071600
294168,40.06230000,-70.95190000,2009-11-04 16:11:00,cv2,A2009308183500.L2_LAC.R0000018854_40N_40N_71W_70W.hdf_OCVAL.nc_cv2_294168_B5.tgz,0.00000000,25,8648,63.10,56.17,0.047,4.783,1.46939100,chl_a,2.68700004,0.00163300,0.00159300,0.00156200,0.00197800,0.00186900,0.00181500,0.00178400,0.00046400,0.00041400,0.00061900
294169,40.03780000,-71.60220000,2009-11-04 20:08:00,cv2,A2009308183500.L2_LAC.R0000018854_40N_40N_71W_70W.hdf_OCVAL.nc_cv2_294169_B5.tgz,0.00000000,25,-5570,62.80,54.06,0.060,3.660,1.84390900,chl_a,2.88800001,0.00161400,0.00156800,0.00155000,0.00169800,0.00179600,0.00172400,0.00176000,0.00048100,0.00046800,0.00070000
294170,40.03310000,-71.78680000,2009-11-04 21:00:00,cv2,A2009308183500.L2_LAC.R0000018854_40N_40N_71W_70W.hdf_OCVAL.nc_cv2_294170_B5.tgz,0.00000000,25,-8690,62.72,53.43,0.044,3.330,1.23817500,chl_a,1.28299999,0.00172400,0.00185500,0.00195200,0.00208800,0.00198800,0.00183800,0.00182300,0.00041200,0.00038900,0.00047700
294175,37.24850000,-75.58100000,2009-11-06 18:30:00,cv2,A2009310182000.L2_LAC.R0000018854_37N_37N_75W_75W.hdf_OCVAL.nc_cv2_294175_B5.tgz,0.00000000,25,-470,58.03,13.11,0.083,7.915,2.56530900,chl_a,1.91799998,0.00482000,0.00655800,0.00867300,0.00977400,0.01122300,0.01119200,0.01063100,0.00442200,0.00354800,0.00348800
294179,38.86130000,-73.54380000,2009-11-08 16:55:00,cv2,A2009312181000.L2_LAC.R0000018854_39N_38N_73W_73W.hdf_OCVAL.nc_cv2_294179_B5.tgz,0.00000000,25,4515,59.67,8.58,0.024,3.099,1.00316900,chl_a,1.89300001,0.00254500,0.00223400,0.00243200,0.00225400,0.00205100,0.00182600,0.00172300,0.00035300,0.00040600,0.00052700
294180,39.07720000,-73.51340000,2009-11-08 20:05:00,cv2,A2009312181000.L2_LAC.R0000018854_39N_38N_73W_73W.hdf_OCVAL.nc_cv2_294180_B5.tgz,0.00000000,25,-6882,59.88,9.31,0.025,2.920,0.90315100,chl_a,1.88999999,0.00264800,0.00236400,0.00247800,0.00226400,0.00201800,0.00180900,0.00166200,0.00035500,0.00038400,0.00051700
294181,39.18290000,-73.62230000,2009-11-08 21:00:00,cv2,A2009312181000.L2_LAC.R0000018854_39N_38N_73W_73W.hdf_OCVAL.nc_cv2_294181_B5.tgz,0.00000000,25,-10179,59.95,8.76,0.033,2.645,1.12076900,chl_a,1.96700001,0.00288400,0.00248600,0.00259700,0.00238600,0.00232400,0.00210500,0.00195100,0.00045500,0.00050700,0.00065800
294183,40.77960000,-71.91710000,2009-11-09 16:49:00,cv2,A2009313171500.L2_LAC.R0000018854_40N_40N_72W_71W.hdf_OCVAL.nc_cv2_294183_B5.tgz,0.00000000,25,1602,58.70,55.66,0.059,3.814,1.07116500,chl_a,3.76600003,0.00346800,0.00244400,0.00216300,0.00217000,0.00208700,0.00199700,0.00186800,0.00044600,0.00052600,0.00065100
294192,42.15340000,-67.03000000,2009-11-18 18:24:00,cv2,A2009322170500.L2_LAC.R0000018854_42N_42N_67W_67W.hdf_OCVAL.nc_cv2_294192_B5.tgz,0.00000000,25,-4468,62.87,41.23,0.105,2.571,1.24188300,chl_a,1.94099998,0.00271300,0.00256900,0.00290500,0.00327200,0.00311100,0.00291000,0.00261200,0.00070200,0.00060500,0.00067400
294194,42.84980000,-69.67080000,2009-11-19 17:51:00,cv2,A2009323175000.L2_LAC.R0000018854_43N_42N_69W_69W.hdf_OCVAL.nc_cv2_294194_B5.tgz,0.00000000,25,98,65.70,11.57,0.060,3.352,1.15750900,chl_a,1.14900005,0.00229000,0.00191800,0.00222300,0.00201600,0.00190400,0.00173800,0.00161300,0.00033700,0.00039100,0.00045600
294195,43.05840000,-69.84140000,2009-11-19 19:37:00,cv2,A2009323175000.L2_LAC.R0000018854_43N_42N_69W_69W.hdf_OCVAL.nc_cv2_294195_B5.tgz,0.00000000,25,-6259,65.85,10.85,0.042,3.647,0.97955600,chl_a,1.03900003,0.00261800,0.00218900,0.00237700,0.00226700,0.00201400,0.00183900,0.00175400,0.00034200,0.00033600,0.00044200
294201,38.30310000,-73.77230000,2010-02-04 15:31:00,cv3,A2010035172000.L2_LAC.R0000018855_38N_38N_74W_73W.hdf_OCVAL.nc_cv3_294201_B5.tgz,0.00000000,25,6607,54.45,59.71,0.029,8.914,0.60279000,chl_a,0.67299998,0.00398400,0.00264400,0.00270000,0.00315000,0.00230700,0.00203600,0.00171300,0.00026200,0.00028900,0.00034200
294204,37.08930000,-75.67740000,2010-02-08 18:29:00,cv3,A2010039183000.L2_LAC.R0000018855_37N_37N_75W_75W.hdf_OCVAL.nc_cv3_294204_B5.tgz,0.00000000,25,312,55.03,33.33,0.019,6.905,2.78819200,chl_a,3.10100007,0.00747000,0.01038000,0.01296300,0.01446200,0.01666100,0.01694200,0.01606200,0.00783200,0.00643000,0.00613000
294209,41.64190000,-69.61910000,2010-02-12 17:36:00,cv3,A2010043181000.L2_LAC.R0000018855_41N_41N_69W_69W.hdf_OCVAL.nc_cv3_294209_B5.tgz,0.00000000,25,2082,58.05,38.36,0.035,6.861,0.83910300,chl_a,0.51400000,0.00276200,0.00279200,0.00319000,0.00353200,0.00297200,0.00267400,0.00246900,0.00059100,0.00041300,0.00042700
294228,37.42370000,-75.44380000,2010-02-08 21:00:00,cv3,A2010039183000.L2_LAC.R0000018855_37N_37N_75W_75W.hdf_OCVAL.nc_cv3_294228_B5.tgz,0.00000000,25,-8743,55.43,35.13,0.027,7.290,2.48607100,chl_a,3.48000002,0.00717800,0.00902700,0.01110100,0.01244500,0.01394900,0.01404800,0.01323300,0.00521600,0.00420800,0.00403100
294230,39.92630000,-73.88230000,2010-02-09 20:00:00,cv3,A2010040173500.L2_LAC.R0000018855_39N_39N_74W_73W.hdf_OCVAL.nc_cv3_294230_B5.tgz,0.00000000,25,-8410,54.92,41.12,0.090,3.640,0.99032900,chl_a,1.51100004,0.00355500,0.00263700,0.00257800,0.00257700,0.00229600,0.00213400,0.00200300,0.00051100,0.00034600,0.00041000
294242,41.10910000,-71.10890000,2010-05-26 17:52:00,cv4,A2010146181500.L2_LAC.R0000018856_41N_41N_71W_71W.hdf_OCVAL.nc_cv4_294242_B5.tgz,0.00000000,25,1433,28.17,37.87,0.033,6.220,0.75565400,chl_a,0.51599997,0.00140500,0.00193300,0.00226200,0.00238800,0.00201700,0.00168800,0.00151300,0.00012200,0.00016200,0.00016200
294258,39.68980000,-73.97210000,2010-05-31 16:59:00,cv4,A2010151183000.L2_LAC.R0000018856_40N_39N_74W_73W.hdf_OCVAL.nc_cv4_294258_B5.tgz,0.00000000,25,5698,27.73,44.84,0.047,4.388,1.40069900,chl_a,0.67000002,0.00314200,0.00316300,0.00329200,0.00338300,0.00335900,0.00310300,0.00290100,0.00051900,0.00041000,0.00042700
294259,40.00800000,-73.73570000,2010-05-31 19:20:00,cv4,A2010151183000.L2_LAC.R0000018856_40N_39N_74W_73W.hdf_OCVAL.nc_cv4_294259_B5.tgz,0.00000000,25,-2757,28.06,46.12,0.024,3.650,0.87376200,chl_a,0.57700002,0.00351100,0.00331500,0.00337500,0.00336000,0.00292800,0.00256700,0.00233000,0.00035800,0.00029200,0.00033100
294280,44.23320000,-67.26030000,2010-06-07 18:06:00,cv4,A2010158170000.L2_LAC.R0000018856_44N_44N_67W_66W.hdf_OCVAL.nc_cv4_294280_B5.tgz,0.00000000,25,-3777,22.62,44.28,0.022,4.576,0.58137500,chl_a,0.93599999,0.00233000,0.00293600,0.00307000,0.00299800,0.00224900,0.00189400,0.00168700,0.00027400,0.00019100,0.00020100
294284,42.89420000,-68.15660000,2010-06-08 16:18:00,cv4,A2010159174500.L2_LAC.R0000018856_43N_42N_68W_67W.hdf_OCVAL.nc_cv4_294284_B5.tgz,0.00000000,25,5248,25.18,11.85,0.034,3.082,1.09823800,chl_a,0.86500001,0.00141700,0.00206700,0.00237400,0.00259200,0.00238900,0.00215400,0.00191700,0.00040000,0.00031800,0.00035600
294297,39.86980000,-73.85270000,2010-05-31 18:18:00,cv4,A2010151183000.L2_LAC.R0000018856_40N_39N_74W_73W.hdf_OCVAL.nc_cv4_294297_B5.tgz,0.00000000,25,960,27.89,45.42,0.032,3.971,1.55040100,chl_a,0.91799998,0.00339800,0.00336300,0.00352300,0.00353700,0.00356200,0.00334900,0.00309800,0.00062600,0.00053600,0.00053300
294298,40.14530000,-73.62360000,2010-05-31 20:20:00,cv4,A2010151183000.L2_LAC.R0000018856_40N_39N_74W_73W.hdf_OCVAL.nc_cv4_294298_B5.tgz,0.00000000,25,-6356,28.21,46.72,0.014,3.603,0.59788000,chl_a,0.37400001,0.00351100,0.00352900,0.00353900,0.00343600,0.00267900,0.00225600,0.00204000,0.00025600,0.00019800,0.00019700
294312,44.10830000,-67.24500000,2010-06-07 19:23:00,cv4,A2010158170000.L2_LAC.R0000018856_44N_44N_67W_66W.hdf_OCVAL.nc_cv4_294312_B5.tgz,0.00000000,25,-8400,22.51,44.45,0.031,4.674,0.62487900,chl_a,0.51099998,0.00173900,0.00254100,0.00275500,0.00276000,0.00210200,0.00178200,0.00159600,0.00022200,0.00018100,0.00019500
294314,42.68900000,-68.32910000,2010-06-08 17:50:00,cv4,A2010159174500.L2_LAC.R0000018856_43N_42N_68W_67W.hdf_OCVAL.nc_cv4_294314_B5.tgz,0.00000000,25,-275,24.94,10.22,0.017,2.673,1.09454600,chl_a,0.82499999,0.00130700,0.00193700,0.00221600,0.00244200,0.00225900,0.00204100,0.00185800,0.00039600,0.00028600,0.00031100
294315,42.80390000,-68.48950000,2010-06-08 19:30:00,cv4,A2010159174500.L2_LAC.R0000018856_43N_42N_68W_67W.hdf_OCVAL.nc_cv4_294315_B5.tgz,0.00000000,25,-6272,24.95,9.40,0.025,2.391,0.96851000,chl_a,0.64600003,0.00073300,0.00150900,0.00197200,0.00227800,0.00205600,0.00181900,0.00158800,0.00023200,0.00023600,0.00025200
