/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:57:44 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MERIS               
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 21:23:54 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MERIS Range         , In situ Range       
!  chlor_a      , 557 ,   1.10936 , NaN                   ,                   1.62278 , 0.054149 - 41.53173 , 0.064000 - 40.23000 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,meris_filename,meris_es_error,meris_pixel_total,meris_tdiff,meris_solz,meris_senz,meris_cv,meris_windspeed,meris_chlor_a,insitu_chlor_a_type,insitu_chlor_a,meris_rrs413,meris_rrs443,meris_rrs490,meris_rrs510,meris_rrs560,meris_rrs620,meris_rrs665,meris_rrs681,meris_rrs709
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
210420,40.46330000,-73.89780000,2007-05-05 15:44:00,ocval1,M2007125150241.L2_RR.R0000018313_40N_40N_73W_73W.N1_OCVAL.bz2,0.00000000,25,-1560,31.56,10.59,0.044,1.139,10.29596329,chl_a,9.29300022,0.00066478,0.00126420,0.00216286,0.00270210,0.00430695,0.00222000,0.00129282,0.00144900,0.00119781
210428,40.43720000,-73.89440000,2007-05-08 12:25:00,ocval1,M2007128150715.L2_RR.R0000018313_40N_40N_73W_73W.N1_OCVAL.bz2,0.00000000,25,10740,30.05,0.93,0.068,1.561,9.41693974,chl_a,13.60900021,0.00008924,0.00117291,0.00279273,0.00351835,0.00553791,0.00287073,0.00197946,0.00197391,0.00149500
210429,40.21850000,-73.48310000,2007-05-08 15:37:00,ocval1,M2007128150715.L2_RR.R0000018313_40N_40N_73W_73W.N1_OCVAL.bz2,0.00000000,25,-780,29.67,2.27,0.074,2.062,1.56174266,chl_a,0.73000002,0.00000810,0.00099221,0.00262011,0.00270156,0.00244484,0.00033863,0.00021305,0.00024790,0.00019250
210549,36.98700000,-76.16300000,2004-11-15 16:45:00,odu_cbm_transects,M2004320153007.L2_RR.R0000018315_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-4140,58.24,10.84,0.124,5.623,9.45018196,chl_a,11.47999954,0.00068855,0.00174645,0.00455024,0.00586256,0.00968557,0.00708122,0.00509104,0.00501391,0.00424782
210555,37.10120000,-76.08740000,2005-09-23 16:02:00,odu_cbm_transects,M2005266151831.L2_RR.R0000018315_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-1860,42.29,1.19,0.029,3.279,4.15774059,chl_a,6.79400015,0.00290783,0.00328182,0.00497846,0.00566267,0.00702909,0.00338295,0.00233181,0.00242918,0.00115209
210556,37.18110000,-76.01750000,2005-09-23 17:10:00,odu_cbm_transects,M2005266151831.L2_RR.R0000018315_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,19,-5940,42.32,1.48,0.142,3.236,5.59736919,chl_a,6.46700001,0.00110400,0.00166347,0.00336750,0.00403333,0.00576217,0.00219050,0.00147083,0.00155817,0.00053600
210562,37.18200000,-76.01800000,2004-11-15 13:15:00,odu_cbm_transects,M2004320153007.L2_RR.R0000018315_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,20,8460,58.38,11.38,0.094,5.890,5.43746042,chl_a,8.47900009,0.00147000,0.00349718,0.00691624,0.00817635,0.01108494,0.00747765,0.00544918,0.00517888,0.00430906
210563,37.10000000,-76.08900000,2004-11-15 14:35:00,odu_cbm_transects,M2004320153007.L2_RR.R0000018315_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,3660,58.33,11.09,0.113,5.763,5.05885983,chl_a,9.26099968,0.00167482,0.00357457,0.00692383,0.00813591,0.01057467,0.00664991,0.00469818,0.00454918,0.00350895
209858,41.19770000,-72.94030000,2004-05-12 12:44:00,ogco04,M2004133145527.L2_RR.R0000018316_41N_41N_73W_72W.N1_OCVAL.bz2,0.00000000,25,8880,30.62,15.11,0.142,0.760,25.57055283,chl,2.66499996,-0.00162414,-0.00084171,0.00083743,0.00139243,0.00290529,0.00008214,-0.00050428,-0.00045186,-0.00094114
11505,43.76282000,-66.40480000,2002-05-22 13:00:00,s020522w,M2002142141428.L2_RR.R0000018434_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,5460,32.72,37.83,0.055,4.093,1.17920101,chl,0.92320001,0.00058246,0.00128009,0.00263182,0.00268427,0.00212173,0.00041827,0.00024240,0.00026511,0.00027343
11515,43.75613000,-66.65167000,2002-06-03 14:00:00,s020603w,M2002154143651.L2_RR.R0000018435_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,3240,28.35,7.84,0.127,7.326,1.31885898,chl,2.19199991,0.00088146,0.00156000,0.00236670,0.00237155,0.00204896,0.00042962,0.00028714,0.00040943,0.00021891
11516,43.72500000,-67.08722000,2002-06-03 15:08:00,s020603w,M2002154143651.L2_RR.R0000018435_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-840,28.56,10.49,0.035,7.188,1.52684295,chl,2.47760010,0.00118409,0.00173322,0.00234661,0.00247278,0.00218191,0.00049800,0.00039278,0.00055857,0.00030913
11517,43.72223000,-67.42267000,2002-06-03 16:00:00,s020603w,M2002154143651.L2_RR.R0000018435_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-3960,28.74,12.54,0.045,6.801,1.18292546,chl,1.93490005,0.00087470,0.00152705,0.00218210,0.00221318,0.00174352,0.00038130,0.00027230,0.00038590,0.00024962
11518,43.71163000,-67.71298000,2002-06-03 16:44:00,s020603w,M2002154143651.L2_RR.R0000018435_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-6600,28.89,14.24,0.061,6.477,2.06256437,chl,4.01270008,0.00092682,0.00155482,0.00211991,0.00226100,0.00226210,0.00059482,0.00042118,0.00054667,0.00039210
11524,43.75163000,-66.78917000,2002-06-19 14:00:00,s020619w,M2002170143340.L2_RR.R0000018436_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,3060,28.39,13.05,0.027,2.108,1.07386124,chl,1.31379998,0.00229353,0.00236425,0.00277880,0.00269427,0.00212729,0.00037688,0.00022118,0.00033694,0.00004000
11525,43.72225000,-67.26818000,2002-06-19 15:08:00,s020619w,M2002170143340.L2_RR.R0000018436_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-1020,28.63,15.83,0.058,2.054,0.68283188,chl,0.70760000,0.00280987,0.00262773,0.00256280,0.00237947,0.00171238,0.00029586,0.00018186,0.00023375,0.00003400
11526,43.70840000,-67.74850000,2002-06-19 16:19:00,s020619w,M2002170143340.L2_RR.R0000018436_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-5220,28.90,18.67,0.034,1.987,1.04270458,chl,1.19519997,0.00278743,0.00273936,0.00290727,0.00272714,0.00217464,0.00048821,0.00030772,0.00037500,0.00014900
11527,43.70028000,-68.01880000,2002-06-19 17:00:00,s020619w,M2002170143340.L2_RR.R0000018436_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-7680,29.06,20.28,0.044,1.967,1.43231869,chl,1.27520001,0.00219844,0.00255713,0.00297226,0.00287695,0.00256052,0.00058974,0.00037555,0.00044757,0.00021905
11544,43.71417000,-67.61717000,2002-07-11 16:09:00,s020711w,M2002192144235.L2_RR.R0000018438_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-4140,29.28,4.74,0.049,7.271,0.85053170,chl,0.53619999,0.00388527,0.00506600,0.00690227,0.00645381,0.00472900,0.00081218,0.00053464,0.00049309,0.00029731
11545,43.70653000,-67.86295000,2002-07-11 16:45:00,s020711w,M2002192144235.L2_RR.R0000018438_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-6300,29.41,6.25,0.049,7.145,0.91904885,chl,0.48339999,0.00433426,0.00563455,0.00756991,0.00708713,0.00535752,0.00098313,0.00063252,0.00059514,0.00033313
11546,43.68750000,-68.30020000,2002-07-11 17:48:00,s020711w,M2002192144235.L2_RR.R0000018438_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-10080,29.64,8.92,0.027,6.789,1.27313149,chl,0.96530002,0.00334820,0.00410264,0.00522609,0.00511578,0.00421200,0.00086210,0.00055283,0.00055482,0.00032056
11571,43.71958000,-67.43303000,2002-08-21 16:03:00,s020821w,M2002233145709.L2_RR.R0000018441_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-3120,36.18,14.40,0.084,3.267,1.00565708,chl,0.72189999,0.00102295,0.00164090,0.00229773,0.00220436,0.00170746,0.00014455,0.00012295,0.00017510,0.00010636
11572,43.69688000,-67.91558000,2002-08-21 17:10:00,s020821w,M2002233145709.L2_RR.R0000018441_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-7140,36.36,11.56,0.074,2.821,0.79603010,chl,0.43340001,0.00014450,0.00108770,0.00211390,0.00196790,0.00140350,-0.00002009,0.00000162,0.00005352,0.00004264
11573,43.68697000,-68.14748000,2002-08-21 17:42:00,s020821w,M2002233145709.L2_RR.R0000018441_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-9060,36.45,10.16,0.060,2.601,0.74661773,chl,0.40840000,0.00087038,0.00166781,0.00250318,0.00225800,0.00161530,0.00005291,0.00003581,0.00008209,0.00005518
11589,43.71363000,-67.61632000,2002-09-18 16:00:00,s020918w,M2002261152036.L2_RR.R0000018443_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-1740,43.57,39.01,0.075,4.679,3.14991951,chl,3.13450003,0.00132061,0.00137322,0.00191364,0.00217905,0.00248467,0.00051695,0.00045084,0.00059565,0.00029482
11590,43.70170000,-67.92708000,2002-09-18 16:47:00,s020918w,M2002261152036.L2_RR.R0000018443_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-4560,43.63,37.75,0.093,4.587,3.77477837,chl,3.16300011,0.00127565,0.00120652,0.00158191,0.00184648,0.00225736,0.00049087,0.00038722,0.00065347,0.00027676
11436,43.71425000,-67.65272000,2003-07-30 16:06:00,s030730w,M2003211151522.L2_RR.R0000018450_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-2100,28.71,38.84,0.095,2.628,0.95752478,chl,0.47659999,0.00055558,0.00122430,0.00242972,0.00223140,0.00174910,-0.00000484,0.00000653,0.00005650,-0.00021150
11469,43.75917000,-66.55717000,2003-09-24 13:25:00,s030924w,M2003267142107.L2_RR.R0000018454_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,4020,50.17,38.52,0.066,4.414,1.77415442,chl,3.15389991,0.00064018,0.00100513,0.00192155,0.00217722,0.00206370,0.00056429,0.00042295,0.00068020,0.00033461
17991,43.72780000,-67.15370000,2004-05-12 15:00:00,s040512w,M2004133145527.L2_RR.R0000018457_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,660,29.69,16.00,0.053,1.121,0.93424600,chl,1.73889995,0.00156909,0.00188009,0.00234400,0.00210817,0.00165337,0.00025104,0.00015295,0.00014467,0.00010309
17992,43.72330000,-67.39570000,2004-05-12 16:02:00,s040512w,M2004133145527.L2_RR.R0000018457_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-3060,29.79,14.56,0.051,1.321,1.06761158,chl,1.44599998,0.00107260,0.00146952,0.00196300,0.00178018,0.00153148,0.00019927,0.00010736,0.00012781,0.00007191
17993,43.69380000,-68.07250000,2004-05-12 16:27:00,s040512w,M2004133145527.L2_RR.R0000018457_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-4560,30.06,10.49,0.043,1.798,0.73007655,chl,0.89690000,0.00180930,0.00221300,0.00273035,0.00239781,0.00175873,0.00024857,0.00012100,0.00012486,0.00011104
17998,43.76530000,-66.40090000,2004-06-04 13:05:00,s040604w,M2004156143114.L2_RR.R0000018458_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,6240,28.87,15.12,0.043,5.413,0.90438968,chl,0.68220001,0.00137810,0.00269696,0.00443733,0.00416048,0.00312810,0.00060609,0.00037091,0.00034533,0.00025886
17999,43.74830000,-66.82480000,2004-06-04 14:00:00,s040604w,M2004156143114.L2_RR.R0000018458_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,2940,29.09,17.58,0.046,5.301,0.77338493,chl,1.73179996,0.00092819,0.00138905,0.00195936,0.00182531,0.00123800,0.00021100,0.00015146,0.00024162,0.00016782
18000,43.73080000,-67.25380000,2004-06-04 15:00:00,s040604w,M2004156143114.L2_RR.R0000018458_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-660,29.31,20.05,0.027,5.185,0.97713900,chl,1.33410001,0.00099955,0.00159152,0.00216124,0.00208581,0.00159210,0.00035333,0.00024200,0.00028852,0.00022200
18001,43.70120000,-67.52930000,2004-06-04 15:31:00,s040604w,M2004156143114.L2_RR.R0000018458_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-2520,29.45,21.57,0.037,5.121,1.09115267,chl,1.85860002,0.00099036,0.00149155,0.00197348,0.00192436,0.00151618,0.00033936,0.00021765,0.00032991,0.00023105
18002,43.68490000,-68.16630000,2004-06-04 17:11:00,s040604w,M2004156143114.L2_RR.R0000018458_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-8520,29.80,25.10,0.037,4.889,1.32289803,chl,1.35169995,0.00168591,0.00186618,0.00236610,0.00242340,0.00200409,0.00056636,0.00034322,0.00040000,0.00028686
18052,43.73120000,-67.21080000,2004-08-26 15:00:00,s040826w,M2004239142617.L2_RR.R0000018464_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-1200,41.15,31.49,0.043,2.332,0.59039664,chl,0.35900000,-0.00350962,0.00432826,0.00415504,0.00364600,0.00241939,0.00060610,0.00033832,0.00034347,0.00024581
18053,43.71220000,-67.68730000,2004-08-26 16:08:00,s040826w,M2004239142617.L2_RR.R0000018464_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-5280,41.38,33.79,0.052,3.243,0.65780914,chl,0.29990000,0.00249625,0.00266933,0.00321108,0.00285083,0.00191875,0.00033483,0.00021275,0.00019333,0.00016550
18054,43.70200000,-67.93700000,2004-08-26 16:43:00,s040826w,M2004239142617.L2_RR.R0000018464_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-7380,41.49,34.90,0.048,3.744,0.76389390,chl,0.34990001,0.00229709,0.00258172,0.00316552,0.00295309,0.00205287,0.00033255,0.00020226,0.00018783,0.00017558
18061,43.75250000,-66.73980000,2004-09-14 14:00:00,s040914w,M2004258143125.L2_RR.R0000018465_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,2580,46.14,25.24,0.025,3.812,1.20095253,chl,1.54879999,0.00171009,0.00178114,0.00233924,0.00233046,0.00188730,0.00051913,0.00035791,0.00048391,0.00031818
18062,43.73540000,-67.12270000,2004-09-14 14:54:00,s040914w,M2004258143125.L2_RR.R0000018465_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-660,46.29,27.29,0.033,3.819,0.79196018,chl,0.55690002,0.00191357,0.00222909,0.00286558,0.00269025,0.00190664,0.00039618,0.00026162,0.00029019,0.00023364
18063,43.71380000,-67.58060000,2004-09-14 16:00:00,s040914w,M2004258143125.L2_RR.R0000018465_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-4620,46.46,29.63,0.045,3.587,0.73924285,chl,0.68290001,0.00106504,0.00152800,0.00233829,0.00214655,0.00149035,0.00020826,0.00014630,0.00017495,0.00017573
18064,43.69700000,-67.99840000,2004-09-14 17:00:00,s040914w,M2004258143125.L2_RR.R0000018465_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-8220,46.63,31.74,0.030,3.414,0.68760115,chl,0.40900001,0.00156890,0.00198264,0.00276809,0.00251655,0.00169400,0.00026180,0.00016924,0.00021870,0.00018696
18078,43.74850000,-66.73450000,2004-09-23 14:00:00,s040923w,M2004267144946.L2_RR.R0000018467_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,3600,47.48,0.76,0.050,4.531,1.13333762,chl,2.80189991,0.00059082,0.00095855,0.00163722,0.00167661,0.00130055,0.00033746,0.00025114,0.00045238,0.00025219
18079,43.73440000,-67.08480000,2004-09-23 14:49:00,s040923w,M2004267144946.L2_RR.R0000018467_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,660,47.59,1.44,0.060,4.667,1.22661841,chl,1.76709998,0.00121391,0.00151861,0.00202048,0.00211314,0.00170357,0.00041844,0.00031317,0.00046136,0.00028044
18080,43.71410000,-67.57800000,2004-09-23 16:00:00,s040923w,M2004267144946.L2_RR.R0000018467_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-3600,47.74,4.57,0.096,4.341,1.33741975,chl,1.05250001,-0.00005436,0.00071667,0.00171280,0.00182190,0.00155327,0.00016991,0.00016924,0.00029664,0.00018673
18081,43.68830000,-68.26080000,2004-09-23 17:38:00,s040923w,M2004267144946.L2_RR.R0000018467_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-9480,47.94,8.76,0.053,3.895,0.96038789,chl,0.71030003,0.00197982,0.00235691,0.00276173,0.00266400,0.00197514,0.00038540,0.00027276,0.00034314,0.00023922
18087,43.75340000,-66.79710000,2004-09-30 14:00:00,s040930w,M2004274143033.L2_RR.R0000018468_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,2400,51.60,29.42,0.042,5.091,1.21352541,chl,1.81630003,0.00115362,0.00136261,0.00194848,0.00200730,0.00162295,0.00041283,0.00030146,0.00044982,0.00023640
18088,43.73490000,-67.15480000,2004-09-30 14:54:00,s040930w,M2004274143033.L2_RR.R0000018468_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-840,51.72,31.22,0.060,5.086,1.49506247,chl,1.45729995,0.00115981,0.00128170,0.00194339,0.00203091,0.00180252,0.00042627,0.00032927,0.00051124,0.00025104
18089,43.70260000,-67.82210000,2004-09-30 16:35:00,s040930w,M2004274143033.L2_RR.R0000018468_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-6900,51.94,34.41,0.041,4.689,1.34846306,chl,1.22920001,0.00131036,0.00157943,0.00217421,0.00223010,0.00186819,0.00045122,0.00033324,0.00049565,0.00028518
18090,43.69150000,-68.16860000,2004-09-30 17:27:00,s040930w,M2004274143033.L2_RR.R0000018468_43N_43N_68W_66W.N1_OCVAL.bz2,0.00000000,25,-10020,52.07,36.00,0.090,4.346,1.42244184,chl,1.33759999,0.00112552,0.00139391,0.00218218,0.00233130,0.00200448,0.00039958,0.00029642,0.00043324,0.00027355
210594,43.75560000,-69.37430000,2005-06-08 12:20:00,s050608w,M2005159143400.L2_RR.R0000018470_44N_43N_69W_68W.N1_OCVAL.bz2,0.00000000,25,9120,29.94,27.92,0.100,0.771,9.33155441,chl,1.89310002,-0.00026827,0.00014027,0.00101029,0.00121314,0.00201476,0.00040691,-0.00001533,0.00003246,-0.00010635
210596,43.93435000,-68.69323000,2005-06-08 15:30:00,s050608w,M2005159143400.L2_RR.R0000018470_44N_43N_69W_68W.N1_OCVAL.bz2,0.00000000,25,-2280,29.66,24.52,0.049,1.162,7.43012571,chl,3.78049994,0.00075895,0.00113173,0.00212909,0.00240680,0.00346240,0.00150518,0.00088300,0.00097591,0.00055036
210597,43.83203000,-68.49882000,2005-06-08 16:14:00,s050608w,M2005159143400.L2_RR.R0000018470_44N_43N_69W_68W.N1_OCVAL.bz2,0.00000000,25,-4920,29.48,23.28,0.040,1.275,6.00774240,chl,6.00579977,0.00157181,0.00180581,0.00250455,0.00267773,0.00373400,0.00159419,0.00098260,0.00107543,0.00063486
210598,43.68698000,-68.26613000,2005-06-08 17:51:00,s050608w,M2005159143400.L2_RR.R0000018470_44N_43N_69W_68W.N1_OCVAL.bz2,0.00000000,25,-10740,29.26,21.72,0.064,1.424,1.39130628,chl,0.42030001,0.00179939,0.00232836,0.00295724,0.00295572,0.00253040,0.00060027,0.00033273,0.00033148,0.00015313
210614,43.86442000,-67.95967000,2005-09-02 15:36:00,s050902e,M2005245143540.L2_RR.R0000018473_43N_43N_68W_67W.N1_OCVAL.bz2,0.00000000,25,-2820,42.46,24.23,0.022,2.721,1.89900768,chl,2.20499992,0.00295091,0.00263695,0.00288952,0.00301426,0.00291133,0.00087509,0.00058827,0.00071457,0.00037152
210615,43.83017000,-67.45533000,2005-09-02 17:04:00,s050902e,M2005245143540.L2_RR.R0000018473_43N_43N_68W_67W.N1_OCVAL.bz2,0.00000000,25,-8100,42.21,21.34,0.029,2.472,1.30191016,chl,0.97250003,0.00282800,0.00281810,0.00305876,0.00300173,0.00250809,0.00070009,0.00045991,0.00055073,0.00031136
210616,43.82597000,-67.38588000,2005-09-02 17:16:00,s050902e,M2005245143540.L2_RR.R0000018473_43N_43N_68W_67W.N1_OCVAL.bz2,0.00000000,25,-8820,42.17,20.96,0.038,2.439,1.27860928,chl,1.10049999,0.00288939,0.00291030,0.00308635,0.00300181,0.00251009,0.00070636,0.00046864,0.00055362,0.00031943
210626,43.92678000,-68.51917000,2005-10-03 14:53:00,s051003e,M2005276150524.L2_RR.R0000018475_43N_43N_68W_67W.N1_OCVAL.bz2,0.00000000,25,1260,50.48,11.64,0.052,1.431,4.20093584,chl,4.02899981,0.00229820,0.00225183,0.00250309,0.00252770,0.00321086,0.00094980,0.00066200,0.00078636,0.00035913
210627,43.83183000,-67.95522000,2005-10-03 16:33:00,s051003e,M2005276150524.L2_RR.R0000018475_43N_43N_68W_67W.N1_OCVAL.bz2,0.00000000,25,-4740,50.24,15.28,0.041,1.702,1.54757416,chl,1.68099999,0.00297327,0.00296691,0.00314791,0.00305836,0.00280391,0.00074543,0.00051291,0.00051918,0.00025555
210633,43.69698000,-68.25725000,2005-10-04 15:36:00,s051004w,M2005277143354.L2_RR.R0000018476_43N_43N_69W_66W.N1_OCVAL.bz2,0.00000000,25,-3180,53.06,33.03,0.119,3.660,1.91844153,chl,1.27470005,0.00384470,0.00331209,0.00335991,0.00344964,0.00334646,0.00109421,0.00080655,0.00097290,0.00047430
210634,43.69018000,-68.47987000,2005-10-04 16:20:00,s051004w,M2005277143354.L2_RR.R0000018476_43N_43N_69W_66W.N1_OCVAL.bz2,0.00000000,25,-5820,53.13,34.10,0.079,3.715,2.17961979,chl,6.11829996,0.00328217,0.00277931,0.00304964,0.00315300,0.00315270,0.00105017,0.00079200,0.00107980,0.00047583
210635,43.66903000,-68.85343000,2005-10-04 17:20:00,s051004w,M2005277143354.L2_RR.R0000018476_43N_43N_69W_66W.N1_OCVAL.bz2,0.00000000,25,-9420,53.26,35.82,0.045,3.825,1.32266641,chl,2.57929993,0.00623152,0.00512638,0.00477695,0.00452619,0.00414737,0.00119219,0.00084948,0.00088876,0.00040504
210650,40.13330000,-68.06475000,2006-04-22 14:48:00,s060422w,M2006112144247.L2_RR.R0000018479_40N_40N_68W_68W.N1_OCVAL.bz2,0.00000000,25,600,34.45,4.57,0.075,6.505,1.27304876,chl,2.52460003,0.00043229,0.00078600,0.00141180,0.00155505,0.00127372,0.00022848,0.00023057,0.00043573,0.00038165
210651,40.47700000,-68.42622000,2006-04-22 17:45:00,s060422w,M2006112144247.L2_RR.R0000018479_40N_40N_68W_68W.N1_OCVAL.bz2,0.00000000,25,-10020,34.90,7.68,0.064,6.362,0.41430485,chl,0.34720001,0.00088070,0.00163429,0.00215905,0.00177191,0.00099710,0.00016964,0.00011173,0.00011257,0.00028981
210653,43.92975000,-68.77282000,2006-04-25 15:18:00,s060425w,M2006115144815.L2_RR.R0000018480_44N_43N_68W_68W.N1_OCVAL.bz2,0.00000000,25,-900,36.17,7.92,0.034,5.563,1.37951982,chl,0.69720000,0.00232736,0.00331436,0.00484855,0.00474673,0.00413482,0.00105364,0.00070540,0.00064882,0.00040709
210654,43.91227000,-68.39562000,2006-04-25 16:58:00,s060425w,M2006115144815.L2_RR.R0000018480_44N_43N_68W_68W.N1_OCVAL.bz2,0.00000000,25,-6900,35.99,5.49,0.040,5.948,1.37531686,chl,0.63630003,0.00289618,0.00383580,0.00528019,0.00512855,0.00448686,0.00126248,0.00081819,0.00073410,0.00050381
210655,43.89995000,-68.20147000,2006-04-25 17:39:00,s060425w,M2006115144815.L2_RR.R0000018480_44N_43N_68W_68W.N1_OCVAL.bz2,0.00000000,25,-9360,35.90,4.32,0.105,6.141,0.56353623,chl,0.64120001,0.00198480,0.00232300,0.00281276,0.00230067,0.00152674,0.00026884,0.00017562,0.00015740,0.00011682
210673,43.76200000,-67.21920000,2006-06-22 12:15:00,s060622w,M2006173142213.L2_RR.R0000018484_43N_43N_69W_67W.N1_OCVAL.bz2,0.00000000,25,8700,30.40,31.55,0.022,4.614,1.40995860,chl,1.04170001,0.00324482,0.00339467,0.00412908,0.00398808,0.00350070,0.00084220,0.00056475,0.00056410,0.00028918
210674,43.73398000,-67.67418000,2006-06-22 13:30:00,s060622w,M2006173142213.L2_RR.R0000018484_43N_43N_69W_67W.N1_OCVAL.bz2,0.00000000,25,4200,30.66,33.72,0.025,4.389,1.77328563,chl,1.54240000,0.00262067,0.00278781,0.00369152,0.00363448,0.00348200,0.00082809,0.00053600,0.00055848,0.00021981
210675,43.70972000,-68.13722000,2006-06-22 14:45:00,s060622w,M2006173142213.L2_RR.R0000018484_43N_43N_69W_67W.N1_OCVAL.bz2,0.00000000,25,-300,30.92,35.88,0.046,4.317,1.81927693,chl,1.12049997,0.00232646,0.00253431,0.00348631,0.00346231,0.00328029,0.00072600,0.00043814,0.00045700,0.00014339
210676,43.68318000,-68.58333000,2006-06-22 15:55:00,s060622w,M2006173142213.L2_RR.R0000018484_43N_43N_69W_67W.N1_OCVAL.bz2,0.00000000,25,-4500,31.18,37.83,0.037,4.518,3.65979409,chl,3.23009992,0.00141296,0.00165627,0.00276800,0.00294927,0.00360513,0.00106718,0.00067900,0.00078067,0.00016909
210696,43.53308000,-69.20615000,2006-09-30 16:00:00,s060930w,M2006273152757.L2_RR.R0000018486_43N_43N_69W_66W.N1_OCVAL.bz2,0.00000000,25,-1380,47.76,38.73,0.037,2.571,2.02421427,chl,1.52859998,0.00200113,0.00201733,0.00226060,0.00237909,0.00234864,0.00071882,0.00053627,0.00069686,0.00041400
210697,43.57467000,-69.61983000,2006-09-30 16:30:00,s060930w,M2006273152757.L2_RR.R0000018486_43N_43N_69W_66W.N1_OCVAL.bz2,0.00000000,25,-3180,47.88,36.88,0.024,1.817,3.39540553,chl,2.22029996,0.00129657,0.00148748,0.00181610,0.00199509,0.00234391,0.00075667,0.00054852,0.00073676,0.00043762
210711,43.96755000,-68.67260000,2007-05-02 17:15:00,s070502w,M2007122145728.L2_RR.R0000018489_44N_43N_68W_68W.N1_OCVAL.bz2,0.00000000,25,-7440,33.23,6.17,0.023,1.480,1.94259501,chl,0.45070001,0.00203400,0.00332873,0.00540664,0.00551791,0.00532500,0.00150591,0.00095148,0.00081591,0.00054873
