/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:52:24 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 20:21:26 
! Statistics:
!  Product Name , #    , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , SeaWiFS Range        , In situ Range       
!  chlor_a      , 1076 ,   1.01648 , NaN                   ,                   1.62156 , 0.039504 - 180.86721 , 0.024000 - 90.33500 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
206901,37.41150000,-76.15970000,2005-02-16 16:37:00,cbp04,S2005047175016.L2_MLAC.R0000020815_39N_37N_76W_76W.hdf_OCVAL.nc_cbp04_206901_B5.tgz,0.00000000,25,4891,50.40,22.21,0.060,8.270,7.30587600,chl,10.40999985,0.00256900,0.00330700,0.00490000,0.00580100,0.00847500,0.00287100
206902,37.23650000,-76.20800000,2005-02-16 17:36:00,cbp04,S2005047175016.L2_MLAC.R0000020815_39N_37N_76W_76W.hdf_OCVAL.nc_cbp04_206902_B5.tgz,0.00000000,25,1354,50.23,22.22,0.040,8.113,6.75633800,chl,9.35000038,0.00315700,0.00388600,0.00550100,0.00639900,0.00898300,0.00302200
206920,38.13680000,-76.22800000,2005-03-14 15:45:00,cbp04,S2005073171813.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206920_B5.tgz,0.00000000,25,6284,40.59,48.16,0.104,4.124,7.74781800,chl,6.73000002,0.00102400,0.00150400,0.00223100,0.00276100,0.00395300,0.00116200
206921,37.58120000,-76.05800000,2005-03-14 16:25:00,cbp04,S2005073171813.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206921_B5.tgz,0.00000000,25,3893,40.07,47.18,0.121,5.017,6.45001700,chl,18.29000092,0.00521300,0.00454700,0.00459100,0.00504100,0.00682800,0.00221200
206923,37.68350000,-75.98970000,2005-03-14 17:19:00,cbp04,S2005073171813.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206923_B5.tgz,0.00000000,25,651,40.16,46.95,0.083,5.192,9.67676100,chl,19.39999962,0.00320000,0.00278400,0.00300900,0.00352900,0.00525700,0.00178700
206940,38.64480000,-76.40000000,2005-03-15 15:28:00,cbp04,S2005074175845.L2_MLAC.R0000020815_39N_37N_76W_76W.hdf_OCVAL.nc_cbp04_206940_B5.tgz,0.00000000,25,9712,42.49,28.68,0.145,5.248,14.77862400,chl,11.51000023,0.00010200,0.00061900,0.00126600,0.00179300,0.00277900,0.00085300
206963,38.13680000,-76.22800000,2005-04-04 15:50:00,cbp04,S2005094181951.L2_MLAC.R0000020815_38N_38N_76W_76W.hdf_OCVAL.nc_cbp04_206963_B5.tgz,0.00000000,25,9775,37.56,53.27,0.044,6.238,10.74163500,chl,3.35999990,-0.00047700,0.00086600,0.00229200,0.00308500,0.00485400,0.00173200
206979,37.41150000,-76.07970000,2005-04-05 17:02:00,cbp04,S2005095172142.L2_MLAC.R0000020815_39N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206979_B5.tgz,0.00000000,25,2018,31.79,41.69,0.045,2.632,20.45834800,chl,9.21000004,0.00088000,0.00127300,0.00198500,0.00240000,0.00434200,0.00113800
206981,37.41150000,-76.15970000,2005-04-05 17:40:00,cbp04,S2005095172142.L2_MLAC.R0000020815_39N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206981_B5.tgz,0.00000000,25,-262,31.78,42.00,0.150,2.645,16.92339900,chl,14.14999962,0.00107300,0.00149200,0.00227400,0.00274200,0.00502000,0.00136600
206983,37.48680000,-76.15630000,2005-04-05 18:29:00,cbp04,S2005095172142.L2_MLAC.R0000020815_39N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206983_B5.tgz,0.00000000,25,-3203,31.85,42.02,0.066,2.611,15.56962100,chl,11.21000004,0.00106300,0.00144400,0.00214100,0.00256600,0.00439400,0.00113300
206988,37.58850000,-76.16220000,2005-04-05 20:09:00,cbp04,S2005095172142.L2_MLAC.R0000020815_39N_37N_76W_75W.hdf_OCVAL.nc_cbp04_206988_B5.tgz,0.00000000,25,-9205,31.94,42.20,0.043,2.569,12.52542400,chl,11.21000004,0.00120400,0.00155000,0.00219400,0.00266900,0.00431700,0.00117300
207011,38.13680000,-76.22800000,2005-04-18 15:17:00,cbp04,S2005108175509.L2_MLAC.R0000020815_38N_38N_76W_76W.hdf_OCVAL.nc_cbp04_207011_B5.tgz,0.00000000,25,10370,30.81,28.95,0.096,1.865,12.14910600,chl,13.35999966,0.00160700,0.00272200,0.00424900,0.00555800,0.00919100,0.00349500
207012,38.31850000,-76.29300000,2005-04-18 17:02:00,cbp04,S2005108175509.L2_MLAC.R0000020815_38N_38N_76W_76W.hdf_OCVAL.nc_cbp04_207012_B5.tgz,0.00000000,24,4068,30.93,28.40,0.134,1.733,17.01599300,chl,24.21999931,0.00158300,0.00310300,0.00545400,0.00690700,0.01198100,0.00505600
207039,37.41150000,-76.07970000,2005-05-09 17:03:00,cbp04,S2005129171813.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207039_B5.tgz,0.00000000,25,1932,21.29,43.36,0.049,1.694,8.55481700,chl,11.43999958,0.00279000,0.00377400,0.00557900,0.00642900,0.00961900,0.00318300
207040,37.41150000,-76.15970000,2005-05-09 17:50:00,cbp04,S2005129171813.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207040_B5.tgz,0.00000000,25,-887,21.27,43.63,0.046,1.679,8.99738100,chl,25.45000076,0.00272000,0.00376200,0.00557500,0.00642400,0.00973100,0.00338400
207041,37.48680000,-76.15630000,2005-05-09 18:37:00,cbp04,S2005129171813.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207041_B5.tgz,0.00000000,25,-3709,21.33,43.66,0.049,1.689,9.17681100,chl,6.40999985,0.00252100,0.00337100,0.00508600,0.00592600,0.00895400,0.00296100
207043,37.58850000,-76.16220000,2005-05-09 20:27:00,cbp04,S2005129171813.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207043_B5.tgz,0.00000000,25,-10310,21.42,43.85,0.084,1.710,10.77264700,chl,9.92000008,0.00186100,0.00257600,0.00391600,0.00462100,0.00745100,0.00223800
207050,37.90850000,-75.79130000,2005-05-10 15:32:00,cbp04,S2005130175846.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207050_B5.tgz,0.00000000,25,9797,26.06,36.63,0.104,5.552,12.29020200,chl,14.14500046,0.00220300,0.00300000,0.00421100,0.00528700,0.00866800,0.00333200
207051,37.79650000,-75.84440000,2005-05-10 16:14:00,cbp04,S2005130175846.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207051_B5.tgz,0.00000000,23,7279,25.95,36.53,0.120,5.687,18.81089000,chl,10.52999973,0.00238700,0.00284100,0.00374800,0.00452700,0.00771800,0.00247100
207052,38.31850000,-76.29300000,2005-05-10 17:05:00,cbp04,S2005130175846.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207052_B5.tgz,0.00000000,23,4212,26.08,33.69,0.123,5.145,18.82658900,chl,8.22000027,0.00002200,0.00077400,0.00170500,0.00244900,0.00438400,0.00127000
207053,37.68350000,-75.98970000,2005-05-10 17:17:00,cbp04,S2005130175846.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207053_B5.tgz,0.00000000,25,3501,25.81,36.13,0.055,5.983,11.57224900,chl,11.60999966,0.00191400,0.00227900,0.00276600,0.00322300,0.00522500,0.00140000
207055,37.58120000,-76.05800000,2005-05-10 18:06:00,cbp04,S2005130175846.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207055_B5.tgz,0.00000000,25,563,25.70,35.97,0.034,5.948,9.78706100,chl,10.68000031,0.00247400,0.00303400,0.00397000,0.00464000,0.00715500,0.00201600
207056,37.11680000,-76.12520000,2005-05-10 20:10:00,cbp04,S2005130175846.L2_MLAC.R0000020815_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207056_B5.tgz,0.00000000,25,-6869,25.36,36.47,0.081,5.783,9.51764500,chl,13.27000046,0.00315900,0.00379200,0.00492100,0.00578600,0.00885300,0.00283200
207177,37.68350000,-75.98970000,2005-06-28 16:50:00,cbp04,S2005179181310.L2_MLAC.R0000020815_39N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207177_B5.tgz,0.00000000,25,6067,23.02,50.68,0.098,4.071,9.12600900,chl,5.69999981,0.00394100,0.00355600,0.00367800,0.00444800,0.00669800,0.00218800
207276,37.80010000,-76.17470000,2005-07-26 20:02:00,cbp04,S2005207172635.L2_MLAC.R0000020815_39N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207276_B5.tgz,0.00000000,25,-8281,19.83,36.83,0.128,1.425,8.84915100,chl,16.32999992,0.00417900,0.00339000,0.00297100,0.00330900,0.00500700,0.00161500
207285,37.11680000,-76.12520000,2005-07-27 16:42:00,cbp04,S2005208180714.L2_MLAC.R0000020815_37N_37N_76W_76W.hdf_OCVAL.nc_cbp04_207285_B5.tgz,0.00000000,25,6140,24.15,43.52,0.054,2.111,5.16633500,chl,6.40999985,0.00688400,0.00619400,0.00593100,0.00663400,0.00864400,0.00243900
207332,37.06240000,-75.99940000,2005-08-10 15:13:00,cbp04,S2005222174423.L2_MLAC.R0000020815_39N_36N_76W_75W.hdf_OCVAL.nc_cbp04_207332_B5.tgz,0.00000000,25,10063,24.50,21.88,0.124,0.839,3.62115400,chl,2.72000003,0.00580400,0.00588100,0.00666300,0.00705900,0.00820700,0.00198600
207333,36.99570000,-76.02050000,2005-08-10 15:46:00,cbp04,S2005222174423.L2_MLAC.R0000020815_39N_36N_76W_75W.hdf_OCVAL.nc_cbp04_207333_B5.tgz,0.00000000,25,8084,24.44,21.88,0.096,0.779,3.95621000,chl,3.20000005,0.00440600,0.00410600,0.00456800,0.00475900,0.00565200,0.00121900
207342,37.41150000,-76.15970000,2005-08-22 16:26:00,cbp04,S2005234173902.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207342_B5.tgz,0.00000000,25,5296,27.90,25.93,0.110,0.992,7.79818900,chl,12.21000004,0.00346400,0.00316800,0.00382700,0.00459900,0.00675400,0.00223200
207343,37.48680000,-76.15630000,2005-08-22 17:04:00,cbp04,S2005234173902.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207343_B5.tgz,0.00000000,25,3015,27.96,25.98,0.053,1.069,7.87420600,chl,8.53999996,0.00356700,0.00337800,0.00375600,0.00438900,0.00631400,0.00170200
207344,37.58120000,-76.05800000,2005-08-22 17:50:00,cbp04,S2005234173902.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207344_B5.tgz,0.00000000,25,253,28.08,25.72,0.071,1.182,8.82159000,chl,9.97000027,0.00305400,0.00310800,0.00370000,0.00442700,0.00656300,0.00201900
207345,37.58850000,-76.16220000,2005-08-22 18:28:00,cbp04,S2005234173902.L2_MLAC.R0000020815_37N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207345_B5.tgz,0.00000000,25,-2027,28.05,26.10,0.065,1.217,7.03948100,chl,10.85999966,0.00356100,0.00331100,0.00356000,0.00414300,0.00592500,0.00177900
207395,38.82510000,-76.39970000,2005-09-13 16:53:00,cbp04,S2005256174550.L2_MLAC.R0000020815_39N_38N_76W_76W.hdf_OCVAL.nc_cbp04_207395_B5.tgz,0.00000000,24,3925,37.57,24.76,0.106,1.383,28.65004300,chl,11.21000004,-0.00014000,0.00045900,0.00107900,0.00165500,0.00342900,0.00130400
232822,37.68346000,-75.98966000,2006-03-08 16:30:00,cbp05,S2006067181901.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232822_B5.tgz,0.00000000,25,7167,45.84,40.58,0.048,1.017,14.47791300,chl,13.17199993,0.00116600,0.00223300,0.00373600,0.00465400,0.00774200,0.00246400
232827,37.23653000,-76.20799000,2006-03-08 18:30:00,cbp05,S2006067181901.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232827_B5.tgz,0.00000000,25,-25,45.37,40.41,0.066,0.907,14.91606700,chl,11.21399975,0.00013000,0.00115900,0.00263600,0.00337500,0.00574900,0.00158400
232860,38.82593000,-76.39945000,2006-04-06 15:48:00,cbp05,S2006096180655.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232860_B5.tgz,0.00000000,25,9130,36.10,25.96,0.125,1.409,12.90818300,chl,11.53450012,0.00045000,0.00205200,0.00439400,0.00604600,0.00978200,0.00345900
232864,37.68346000,-75.98966000,2006-04-06 17:46:00,cbp05,S2006096180655.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232864_B5.tgz,0.00000000,25,2067,35.34,29.21,0.077,1.405,9.56463100,chl,4.98399973,0.00131100,0.00232500,0.00346200,0.00418700,0.00632000,0.00169600
232933,37.48680000,-76.15633000,2006-05-23 19:04:00,cbp05,S2006143183159.L2_MLAC.R0000020816_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_232933_B5.tgz,0.00000000,25,-893,28.79,56.05,0.104,4.130,13.05668000,chl,4.98399973,-0.00112200,0.00035100,0.00280200,0.00410900,0.00662300,0.00196500
232936,37.58847000,-76.16216000,2006-05-23 19:50:00,cbp05,S2006143183159.L2_MLAC.R0000020816_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_232936_B5.tgz,0.00000000,25,-3655,28.80,55.80,0.081,4.195,19.68910900,chl,7.65399981,-0.00124100,0.00022500,0.00219500,0.00348900,0.00626900,0.00199600
232947,37.68346000,-75.98966000,2006-05-24 17:04:00,cbp05,S2006144173345.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232947_B5.tgz,0.00000000,25,2849,20.11,39.40,0.150,2.989,9.27695400,chl,8.89999962,0.00244600,0.00289700,0.00403500,0.00495700,0.00712100,0.00255900
232948,37.58124000,-76.05799000,2006-05-24 17:45:00,cbp05,S2006144173345.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232948_B5.tgz,0.00000000,25,391,20.00,39.58,0.122,2.974,8.82319300,chl,5.33999968,0.00180600,0.00233600,0.00370200,0.00457000,0.00686200,0.00207000
233018,37.68346000,-75.98966000,2006-06-20 16:52:00,cbp05,S2006171174057.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233018_B5.tgz,0.00000000,25,4042,18.32,31.40,0.082,1.971,7.83747700,chl,7.65399981,0.00394700,0.00399100,0.00515300,0.00640200,0.00931700,0.00320200
233025,37.23653000,-76.20799000,2006-06-20 20:22:00,cbp05,S2006171174057.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233025_B5.tgz,0.00000000,25,-8550,17.90,31.92,0.038,2.150,5.17129900,chl,8.36600018,0.00411500,0.00413300,0.00512400,0.00611000,0.00798700,0.00279800
233044,37.48680000,-76.15633000,2006-07-10 16:59:00,cbp05,S2006191180142.L2_MLAC.R0000020816_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233044_B5.tgz,0.00000000,25,4839,21.43,24.46,0.029,4.584,3.26282200,chl,11.21399975,0.00727100,0.00640800,0.00624300,0.00702000,0.00805000,0.00309400
233045,37.58124000,-76.05799000,2006-07-10 17:45:00,cbp05,S2006191180142.L2_MLAC.R0000020816_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233045_B5.tgz,0.00000000,25,2078,21.55,24.69,0.027,4.658,3.13913500,chl,6.22999954,0.00830600,0.00733900,0.00674100,0.00737600,0.00847600,0.00298900
233046,37.58847000,-76.16216000,2006-07-10 18:25:00,cbp05,S2006191180142.L2_MLAC.R0000020816_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233046_B5.tgz,0.00000000,25,-322,21.48,24.33,0.034,4.485,2.68046400,chl,11.92599964,0.00845900,0.00737400,0.00703500,0.00755700,0.00818800,0.00330000
233082,37.48680000,-76.15633000,2006-07-24 17:00:00,cbp05,S2006205173707.L2_MLAC.R0000020816_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233082_B5.tgz,0.00000000,25,3280,20.08,39.11,0.061,1.643,5.98775000,chl,10.85799980,0.00351300,0.00322000,0.00355500,0.00416000,0.00562800,0.00171400
233083,37.58124000,-76.05799000,2006-07-24 17:44:00,cbp05,S2006205173707.L2_MLAC.R0000020816_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233083_B5.tgz,0.00000000,25,638,20.20,38.76,0.050,1.493,6.47250200,chl,10.67999935,0.00326300,0.00302900,0.00345500,0.00397200,0.00547300,0.00176200
233084,37.58847000,-76.16216000,2006-07-24 18:27:00,cbp05,S2006205173707.L2_MLAC.R0000020816_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233084_B5.tgz,0.00000000,25,-1942,20.16,39.28,0.028,1.471,5.68006300,chl,9.96799946,0.00401300,0.00351200,0.00364100,0.00406200,0.00543200,0.00176100
233161,38.13705000,-76.22787000,2006-08-28 15:30:00,cbp05,S2006240181527.L2_MLAC.R0000020816_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233161_B5.tgz,0.00000000,25,10776,34.18,31.55,0.061,0.762,2.64291700,chl,9.41950035,0.00654700,0.00545000,0.00486400,0.00499500,0.00581400,0.00193600
233200,37.11681000,-76.12521000,2006-09-18 15:30:00,cbp05,S2006261173938.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233200_B5.tgz,0.00000000,25,8530,37.49,43.92,0.029,2.441,4.06173500,chl,5.16199970,0.00463400,0.00458500,0.00524900,0.00604500,0.00740500,0.00245300
233204,37.41153000,-76.15966000,2006-09-18 17:33:00,cbp05,S2006261173938.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233204_B5.tgz,0.00000000,25,1146,37.75,44.36,0.078,2.545,5.84517700,chl,4.80599976,0.00291800,0.00308200,0.00442500,0.00535800,0.00707500,0.00258000
233205,37.48680000,-76.15633000,2006-09-18 18:10:00,cbp05,S2006261173938.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233205_B5.tgz,0.00000000,25,-1076,37.82,44.47,0.068,2.581,4.93161900,chl,8.18799973,0.00274400,0.00295400,0.00390500,0.00463600,0.00593400,0.00208500
233206,37.58124000,-76.05799000,2006-09-18 18:56:00,cbp05,S2006261173938.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233206_B5.tgz,0.00000000,25,-3837,37.93,44.13,0.042,2.647,5.70118800,chl,6.05199957,0.00321100,0.00336300,0.00439100,0.00521100,0.00692500,0.00237100
233207,37.58847000,-76.16216000,2006-09-18 19:31:00,cbp05,S2006261173938.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233207_B5.tgz,0.00000000,25,-5937,37.90,44.53,0.055,2.623,5.24516500,chl,6.76399994,0.00338800,0.00348300,0.00445700,0.00524700,0.00692600,0.00222900
233340,37.68346000,-75.98966000,2007-01-11 15:22:00,cbp05,S2007011175909.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233340_B5.tgz,0.00000000,25,9910,60.87,32.39,0.090,2.653,14.59585500,chl,12.68249989,0.00016300,0.00084600,0.00209900,0.00290600,0.00495700,0.00196400
233344,38.64618000,-76.42127000,2007-01-11 18:01:00,cbp05,S2007011175909.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233344_B5.tgz,0.00000000,25,356,61.71,35.46,0.126,3.675,133.29299900,chl,22.42799950,-0.00029700,-0.00003600,0.00043600,0.00097800,0.00250000,0.00104100
233346,37.80013000,-76.17466000,2007-01-11 18:51:00,cbp05,S2007011175909.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233346_B5.tgz,0.00000000,25,-2631,60.94,33.38,0.107,2.755,17.12603800,chl,6.80849981,-0.00056400,-0.00003800,0.00104000,0.00157100,0.00275700,0.00097600
233347,38.82593000,-76.39945000,2007-01-11 18:57:00,cbp05,S2007011175909.L2_MLAC.R0000020816_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233347_B5.tgz,0.00000000,25,-3007,61.88,35.62,0.126,3.874,64.47114700,chl,38.27700043,-0.00020500,0.00017100,0.00076900,0.00140800,0.00306800,0.00154500
233380,37.41153000,-76.15966000,2007-02-27 18:26:00,cbp05,S2007058182455.L2_MLAC.R0000020816_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233380_B5.tgz,0.00000000,25,419,48.99,27.57,0.054,2.179,7.07829000,chl,10.01249981,0.00361800,0.00457900,0.00668300,0.00786300,0.01123200,0.00421700
233381,37.48680000,-76.15633000,2007-02-27 19:00:00,cbp05,S2007058182455.L2_MLAC.R0000020816_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233381_B5.tgz,0.00000000,25,-1622,49.06,27.51,0.064,2.175,7.11596000,chl,8.94449997,0.00377900,0.00450800,0.00597100,0.00702800,0.01007500,0.00336800
233382,37.58847000,-76.16216000,2007-02-27 19:39:00,cbp05,S2007058182455.L2_MLAC.R0000020816_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233382_B5.tgz,0.00000000,25,-3964,49.15,27.32,0.063,2.125,7.51074900,chl,10.14599991,0.00354700,0.00406100,0.00518000,0.00615600,0.00888600,0.00291600
233414,38.64498000,-76.40131000,2007-03-13 15:10:00,cbp05,S2007072175605.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233414_B5.tgz,0.00000000,25,10618,43.20,38.54,0.123,2.551,6.25509700,chl,5.68200016,0.00309400,0.00327900,0.00392300,0.00441500,0.00603800,0.00175700
233416,38.82593000,-76.39945000,2007-03-13 16:38:00,cbp05,S2007072175605.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233416_B5.tgz,0.00000000,25,5336,43.36,38.77,0.061,2.616,4.89335300,chl,3.43899989,0.00254000,0.00286400,0.00352900,0.00401500,0.00520300,0.00149800
233463,37.41153000,-76.07966000,2007-04-10 19:02:00,cbp05,S2007100183952.L2_MLAC.R0000020816_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233463_B5.tgz,0.00000000,25,-508,38.20,48.15,0.100,2.623,12.01830900,chl,12.28199959,0.00059200,0.00166900,0.00292800,0.00376000,0.00613000,0.00158600
233534,38.13705000,-76.22787000,2007-05-21 15:39:00,cbp05,S2007141181628.L2_MLAC.R0000020816_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_233534_B5.tgz,0.00000000,25,10476,26.78,23.74,0.090,1.358,18.98116800,chl,8.07400036,0.00031800,0.00090800,0.00177100,0.00239600,0.00420500,0.00118400
233586,37.68346000,-75.98966000,2007-06-07 15:49:00,cbp05,S2007158181211.L2_MLAC.R0000020816_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233586_B5.tgz,0.00000000,25,9672,23.96,22.27,0.139,4.373,6.14607000,chl,7.47599983,0.00164000,0.00216300,0.00346600,0.00464700,0.00640800,0.00220200
233671,38.13705000,-76.22787000,2007-07-23 15:40:00,cbp05,S2007204175723.L2_MLAC.R0000020816_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_233671_B5.tgz,0.00000000,25,9282,22.70,36.01,0.068,3.396,11.44829600,chl,8.89649963,0.00056200,0.00100500,0.00200500,0.00264200,0.00417900,0.00170100
233893,37.06237000,-75.99937000,2007-11-09 16:24:00,cbp05,S2007313191031.L2_MLAC.R0000020816_37N_36N_76W_75W.hdf_OCVAL.nc_cbp05_233893_B5.tgz,0.00000000,25,10461,64.58,60.00,0.143,2.993,3.69230200,chl,1.70879996,0.00404200,0.00573600,0.00857900,0.00979700,0.01167800,0.00458000
233895,36.94737000,-76.03494000,2007-11-09 17:37:00,cbp05,S2007313191031.L2_MLAC.R0000020816_37N_36N_76W_75W.hdf_OCVAL.nc_cbp05_233895_B5.tgz,0.00000000,24,6083,64.48,59.98,0.127,2.979,3.86375100,chl,2.13599992,0.00172400,0.00342800,0.00627700,0.00730700,0.00854800,0.00213100
233896,36.99542000,-76.16772000,2007-11-09 18:35:00,cbp05,S2007313191031.L2_MLAC.R0000020816_37N_36N_76W_75W.hdf_OCVAL.nc_cbp05_233896_B5.tgz,0.00000000,25,2603,64.46,59.76,0.113,2.683,5.19201600,chl,2.56320000,0.00017800,0.00188400,0.00487900,0.00618000,0.00836100,0.00216900
234020,38.64498000,-76.40131000,2008-04-15 16:00:00,cbp05,S2008106183345.L2_MLAC.R0000020816_39N_38N_76W_76W.hdf_OCVAL.nc_cbp05_234020_B5.tgz,0.00000000,25,10068,36.57,21.83,0.091,3.247,15.54929100,chl,12.85900021,-0.00023900,0.00073800,0.00217300,0.00309400,0.00535000,0.00176000
234023,38.81498000,-76.46272000,2008-04-15 17:55:00,cbp05,S2008106183345.L2_MLAC.R0000020816_39N_38N_76W_76W.hdf_OCVAL.nc_cbp05_234023_B5.tgz,0.00000000,25,3165,36.65,21.83,0.090,2.989,13.84333300,chl,8.67199993,-0.00048200,0.00142700,0.00432900,0.00620700,0.01057800,0.00465100
234033,37.77513000,-75.97466000,2008-04-17 18:33:00,cbp05,S2008108181538.L2_MLAC.R0000020816_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234033_B5.tgz,0.00000000,25,-164,33.28,33.89,0.128,0.774,14.83865200,chl,12.94950008,0.00186500,0.00229300,0.00304700,0.00368000,0.00623200,0.00173300
234034,37.80013000,-76.17466000,2008-04-17 19:32:00,cbp05,S2008108181538.L2_MLAC.R0000020816_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234034_B5.tgz,0.00000000,25,-3704,33.19,34.84,0.057,0.678,16.33477100,chl,11.21399975,0.00161100,0.00185700,0.00238100,0.00280500,0.00490100,0.00146500
